term,count_SI,count_SFI,log_odds_SI_minus_SFI,z
significantly except,2,7,-1.104635466573356,-1.3806155225500223
low contribution,44,67,-0.2770827992923586,-1.4280862849480802
peers contribution,3,9,-0.9519172092494266,-1.4298569404020134
contribution minimally,1,6,-1.6389234276233644,-1.5240107490025805
strategy except,1,6,-1.6389234276233644,-1.5240107490025805
amount internal,1,6,-1.6389234276233644,-1.5240107490025805
recent average,1,6,-1.6389234276233644,-1.5240107490025805
balance cooperate,1,6,-1.6389234276233644,-1.5240107490025805
contribute moderately,1,6,-1.6389234276233644,-1.5240107490025805
deviate sfi,1,6,-1.6389234276233644,-1.5240107490025805
observed institution,1,6,-1.6389234276233644,-1.5240107490025805
reward high,5,13,-0.80998414169024,-1.5404820209269636
low sfi,2,8,-1.2380947702259668,-1.5694024097207693
iterated prisoner,2,8,-1.2380947702259668,-1.5694024097207693
prisoner dilemma,2,8,-1.2380947702259668,-1.5694024097207693
given past,2,8,-1.2380947702259668,-1.5694024097207693
strategy iterated,2,8,-1.2380947702259668,-1.5694024097207693
contribute institution,2,8,-1.2380947702259668,-1.5694024097207693
institution sfi,4,12,-0.9526666588353301,-1.6517845526198789
recent institution,1,7,-1.7929426124550822,-1.684608163226479
amount balancing,1,7,-1.7929426124550822,-1.684608163226479
contribution past,1,7,-1.7929426124550822,-1.684608163226479
contribution highly,1,7,-1.7929426124550822,-1.684608163226479
institution low,5,14,-0.884143520903022,-1.6984604678486825
found sfi,2,9,-1.3558453356736937,-1.7381200858972192
amount past,3,11,-1.1525986320555806,-1.7720705180504275
maintain cooperate,3,11,-1.1525986320555806,-1.7720705180504275
contribution significantly,7,18,-0.7995772473804781,-1.7961087977106691
institution choices,1,8,-1.926401916107693,-1.8244021598412026
contribute sfi,1,8,-1.926401916107693,-1.8244021598412026
contribution group,2,10,-1.461201123579631,-1.8904832382934205
defect free-ride,2,10,-1.461201123579631,-1.8904832382934205
contribution choose,2,10,-1.461201123579631,-1.8904832382934205
sfi high,2,10,-1.461201123579631,-1.8904832382934205
past behavior,11,26,-0.71602470721791,-1.9914693959705596
moderate amount,98,147,-0.2639934517339402,-2.024421868711532
contribute high,1,10,-2.149508269461357,-2.0588563615206215
mostly found,3,13,-1.3197255627216435,-2.0633564938593167
contribution low,10,25,-0.7720551732997514,-2.064258830586969
contribution nothing,6,19,-1.0077573951749486,-2.1534789728627013
balance interests,2,12,-1.6435687326260187,-2.1566685053705186
peers cooperate,1,11,-2.2448339043615757,-2.1591674552319793
contribution pattern,1,12,-2.331875878507745,-2.250775237368792
maintain recent,1,13,-2.4119608350276387,-2.3350467493794294
interests cooperate,1,13,-2.4119608350276387,-2.3350467493794294
maintain consistency,5,19,-1.1898690435936405,-2.369313808959924
maintain previous,1,14,-2.4861202142404206,-2.413053289768002
strategy sfi,3,16,-1.5275397652830431,-2.4314546969758255
peers sfi,8,26,-1.0345065228721566,-2.560073964119131
low mcpr,8,26,-1.0345065228721566,-2.560073964119131
follow except,4,19,-1.4126365172586244,-2.5706385369850224
follow recent,2,16,-1.931467891707312,-2.58109383963389
level balances,2,16,-1.931467891707312,-2.58109383963389
sfi members,2,17,-1.9921621164118921,-2.6709736671274884
contribute minimally,1,18,-2.7377013716896723,-2.677308153272027
given low,3,20,-1.7509838359645826,-2.8322805465597765
mostly low,3,20,-1.7509838359645826,-2.8322805465597765
except sfi,2,20,-2.1549119623888497,-2.9123424985761504
sfi institution,7,28,-1.2422758662329425,-2.941545298786422
contribution moderate,26,60,-0.6941585058492947,-2.9569291591863265
contributors mostly,78,138,-0.4305628134514148,-3.0396246254704846
high contributors,153,241,-0.316230484912877,-3.059299809097459
contributors institution,11,37,-1.0699034416679982,-3.1166404914744015
mostly sfi,7,30,-1.3114579101341146,-3.1262820453391416
sfi low,2,24,-2.337575854204868,-3.183509683540039
contribution level,3,27,-2.0517038269149577,-3.3764075634208326
recent contribution,20,56,-0.8877376780600699,-3.408607937267517
contributors low,13,46,-1.1213735506702047,-3.571210671698759
balance immediate,1,51,-3.782312033757476,-3.764094595978528
contribution sfi,9,42,-1.3978706556303795,-3.8074612961205387
amount balance,12,52,-1.3246926561847001,-4.137826001915443
low contributors,60,135,-0.6728162119353751,-4.33662284673463
highly institution,2,59,-3.240544377096562,-4.5179633916672435
cooperate incentives,1,123,-4.670270734723557,-4.674413094520751
contributors sfi,23,82,-1.1317632007211262,-4.797459057347913
contribute highly,2,79,-3.534550731145046,-4.948540849139414
mostly institution,16,74,-1.391842428168962,-5.049651830863136
peers contribute,16,115,-1.8370579243971754,-6.886800787037211
